customer_id,customer_name,segment,region,state,city,analysis_date,first_order_date,last_order_date,days_since_last_order,expected_reorder_days,inactivity_ratio,total_orders,lifetime_sales,lifetime_profit,avg_order_value,profit_margin_pct,customer_segment,orders_last_90_days,sales_last_90_days,sales_previous_90_days,sales_change_pct,behavior_trend,churn_risk_score,churn_risk_band,inactivity_status,churn_flag,declining_behavior_flag,recommended_retention_action,retention_priority_score,retention_priority_rank,priority_group
EH-13945,Eric Hoffmann,Consumer,South,Tennessee,Memphis,2017-12-30,2014-07-02,2017-05-27,217,99.0,2.19,8,684.17,53.54,85.52,7.83,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,48.95,264,Long Tail
CM-11815,Candace McMahon,Corporate,West,Washington,Seattle,2017-12-30,2014-11-14,2017-08-21,131,168.0,0.78,6,1673.89,214.46,278.98,12.81,Loyal Customer,0,0.0,994.46,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.92,265,Long Tail
GM-14500,Gene McClure,Consumer,West,Washington,Seattle,2017-12-30,2014-08-09,2017-09-15,106,142.0,0.75,10,1255.68,441.32,125.57,35.15,Loyal Customer,0,0.0,375.94,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.9,266,Long Tail
DB-13360,Dennis Bolton,Home Office,East,Connecticut,Waterbury,2017-12-30,2014-11-19,2017-04-10,264,262.0,1.01,5,1081.47,291.01,216.29,26.91,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,48.87,267,Long Tail
KW-16570,Kelly Williams,Consumer,West,California,San Francisco,2017-12-30,2014-09-30,2015-11-20,771,156.0,4.94,4,449.1,107.93,112.27,24.03,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,48.87,267,Long Tail
PB-19150,Philip Brown,Consumer,West,Washington,Seattle,2017-12-30,2014-07-14,2017-09-24,97,175.0,0.55,8,1456.95,280.66,182.12,19.26,Loyal Customer,0,0.0,199.8,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.83,268,Long Tail
SN-20560,Skye Norling,Home Office,Central,Illinois,Chicago,2017-12-30,2015-06-18,2017-09-10,111,87.0,1.28,6,1860.42,-716.86,310.07,-38.53,Loyal Customer,0,0.0,762.59,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,48.78,269,Long Tail
JD-16150,Justin Deggeller,Corporate,East,New York,New York City,2017-12-30,2014-11-16,2017-11-19,41,103.0,0.4,8,8828.03,1619.52,1103.5,18.35,Loyal Customer,1,2521.48,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,48.76,270,Long Tail
JL-15235,Janet Lee,Consumer,West,California,Los Angeles,2017-12-30,2014-05-25,2017-09-02,119,199.0,0.6,5,2203.7,54.52,440.74,2.47,Repeat Customer,0,0.0,255.25,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.75,271,Long Tail
RK-19300,Ralph Kennedy,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2015-07-20,2017-09-02,119,166.0,0.72,3,1460.19,269.69,486.73,18.47,Repeat Customer,0,0.0,12.19,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.67,272,Long Tail
AB-10060,Adam Bellavance,Home Office,West,Washington,Seattle,2017-12-30,2015-09-18,2017-11-06,54,69.0,0.78,8,7755.62,2054.59,969.45,26.49,Loyal Customer,2,2835.54,20.74,13571.84,Growing,10,Healthy,Watch,0,0,Maintain relationship,48.53,273,Long Tail
JW-15220,Jane Waco,Corporate,East,Ohio,Lakewood,2017-12-30,2015-04-30,2017-11-18,42,108.0,0.39,6,7721.71,2173.71,1286.95,28.15,Loyal Customer,4,5384.55,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,48.53,273,Long Tail
GZ-14470,Gary Zandusky,Consumer,West,California,San Francisco,2017-12-30,2014-08-05,2017-12-23,7,143.0,0.05,9,4355.15,1087.75,483.91,24.98,Loyal Customer,1,13.48,514.05,-97.38,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,48.49,274,Long Tail
MS-17530,MaryBeth Skach,Consumer,West,Washington,Seattle,2017-12-30,2014-11-04,2016-10-22,434,180.0,2.41,4,475.66,84.03,118.91,17.67,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,48.46,275,Long Tail
JL-15505,Jeremy Lonsdale,Consumer,Central,South Dakota,Aberdeen,2017-12-30,2014-11-14,2017-11-11,49,102.0,0.48,6,3173.87,591.72,528.98,18.64,Loyal Customer,1,25.5,2563.31,-99.01,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,48.37,276,Long Tail
BM-11650,Brian Moss,Corporate,Central,Wisconsin,Milwaukee,2017-12-30,2014-07-09,2017-11-27,33,66.0,0.5,11,7294.19,2199.28,663.11,30.15,Loyal Customer,3,3206.27,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,48.31,277,Long Tail
RH-19555,Ritsa Hightower,Consumer,South,North Carolina,Charlotte,2017-12-30,2015-12-04,2016-07-29,519,179.0,2.9,2,740.38,0.31,370.19,0.04,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,48.31,277,Long Tail
JE-15715,Joe Elijah,Consumer,West,California,Los Angeles,2017-12-30,2014-08-25,2017-11-14,46,84.0,0.55,10,8697.84,1262.29,869.78,14.51,Loyal Customer,1,34.24,25.7,33.23,Growing,10,Healthy,Watch,0,0,Maintain relationship,48.25,278,Long Tail
SC-20680,Steve Carroll,Home Office,South,Georgia,Columbus,2017-12-30,2014-11-21,2017-08-26,126,216.0,0.58,6,1254.64,370.16,209.11,29.5,Loyal Customer,0,0.0,71.98,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.2,279,Long Tail
JE-15610,Jim Epp,Corporate,West,California,Los Angeles,2017-12-30,2014-10-14,2017-11-12,48,89.0,0.54,7,7754.98,1623.4,1107.85,20.93,Loyal Customer,2,537.41,438.01,22.69,Growing,10,Healthy,Watch,0,0,Maintain relationship,48.17,280,Long Tail
MO-17800,Meg O'Connel,Home Office,South,Georgia,Roswell,2017-12-30,2015-09-17,2017-09-17,104,110.0,0.95,8,1687.03,169.34,210.88,10.04,Loyal Customer,0,0.0,865.8,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,48.11,281,Long Tail
RE-19450,Richard Eichhorn,Consumer,Central,Texas,Dallas,2017-12-30,2014-06-03,2017-03-03,302,188.0,1.61,5,876.7,209.23,175.34,23.87,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,48.03,282,Long Tail
KL-16645,Ken Lonsdale,Consumer,West,California,Dublin,2017-12-30,2014-07-25,2017-11-13,47,65.0,0.72,12,14175.23,806.86,1181.27,5.69,Loyal Customer,1,22.0,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,48.0,283,Long Tail
MF-17665,Maureen Fritzler,Corporate,South,Florida,Miami,2017-12-30,2014-12-30,2016-11-04,421,145.0,2.9,5,937.04,-341.53,187.41,-36.45,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,47.93,284,Long Tail
CL-11890,Carl Ludwig,Consumer,East,Massachusetts,Everett,2017-12-30,2014-07-26,2017-09-15,106,287.0,0.37,4,1262.01,328.08,315.5,26.0,Repeat Customer,0,0.0,1081.69,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,47.8,285,Long Tail
JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,2017-12-30,2014-12-05,2015-12-24,737,82.0,8.99,3,900.55,-286.98,300.18,-31.87,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,47.79,286,Long Tail
SA-20830,Sue Ann Reed,Consumer,East,Massachusetts,Everett,2017-12-30,2014-02-22,2017-10-28,63,101.0,0.62,10,4767.34,610.15,476.73,12.8,Loyal Customer,1,21.93,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,47.75,287,Long Tail
TS-21430,Tom Stivers,Corporate,West,California,San Diego,2017-12-30,2014-07-30,2017-07-11,172,269.0,0.64,5,2054.14,48.7,410.83,2.37,Repeat Customer,0,0.0,101.75,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,47.73,288,Long Tail
SG-20470,Sheri Gordon,Consumer,East,New York,New York City,2017-12-30,2014-07-26,2017-06-30,183,123.0,1.49,8,1884.8,-119.01,235.6,-6.31,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,47.66,289,Long Tail
AZ-10750,Annie Zypern,Consumer,Central,Illinois,Wheeling,2017-12-30,2014-03-17,2017-07-23,160,167.0,0.96,6,1622.02,154.95,270.34,9.55,Loyal Customer,0,0.0,121.54,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,47.48,290,Long Tail
LM-17065,Liz MacKendrick,Consumer,East,New York,Auburn,2017-12-30,2014-06-27,2016-12-04,391,223.0,1.75,5,1346.77,-44.88,269.35,-3.33,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,47.36,291,Long Tail
JM-16195,Justin MacKendrick,Consumer,South,North Carolina,Wilmington,2017-12-30,2014-04-30,2017-11-03,57,107.0,0.53,10,2833.93,754.11,283.39,26.61,Loyal Customer,1,16.27,749.58,-97.83,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,47.33,292,Long Tail
DM-13015,Darrin Martin,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-09-14,2017-11-03,57,90.0,0.63,7,6345.1,1677.39,906.44,26.44,Loyal Customer,2,849.47,656.64,29.37,Growing,10,Healthy,Watch,0,0,Maintain relationship,47.27,293,Long Tail
CM-12445,Chuck Magee,Consumer,Central,Texas,Houston,2017-12-30,2014-06-09,2016-10-20,436,162.0,2.69,3,287.99,64.43,96.0,22.37,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,47.17,294,Long Tail
EB-13840,Ellis Ballard,Corporate,West,Washington,Seattle,2017-12-30,2014-05-30,2017-10-01,90,261.0,0.34,5,4358.13,656.2,871.63,15.06,Repeat Customer,1,643.52,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,47.09,295,Long Tail
LS-17230,Lycoris Saunders,Consumer,East,Delaware,Dover,2017-12-30,2014-01-06,2015-11-14,777,203.0,3.83,3,368.88,39.2,122.96,10.63,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,47.09,295,Long Tail
AS-10225,Alan Schoenberger,Corporate,West,California,San Francisco,2017-12-30,2014-10-18,2017-12-08,22,143.0,0.15,5,4260.78,719.78,852.16,16.89,Repeat Customer,1,69.48,1782.1,-96.1,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,47.07,296,Long Tail
SW-20350,Sean Wendt,Home Office,East,Ohio,Cleveland,2017-12-30,2016-04-09,2017-07-21,162,140.0,1.16,3,1019.04,95.84,339.68,9.4,Repeat Customer,0,0.0,466.81,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,47.02,297,Long Tail
AR-10405,Allen Rosenblatt,Corporate,East,Massachusetts,Franklin,2017-12-30,2014-10-03,2017-08-27,125,265.0,0.47,5,2236.13,-98.76,447.23,-4.42,Repeat Customer,0,0.0,1488.42,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,46.97,298,Long Tail
DO-13435,Denny Ordway,Consumer,West,Utah,Salt Lake City,2017-12-30,2014-10-03,2017-08-19,133,131.0,1.02,9,1300.03,-38.91,144.45,-2.99,Loyal Customer,0,0.0,102.72,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,46.89,299,Long Tail
RB-19645,Robert Barroso,Corporate,West,Nevada,North Las Vegas,2017-12-30,2014-08-23,2016-03-22,648,144.0,4.5,5,221.08,72.68,44.22,32.87,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,46.74,300,Long Tail
CM-11935,Carlos Meador,Consumer,South,North Carolina,Fayetteville,2017-12-30,2015-09-24,2016-01-22,708,60.0,11.8,2,565.39,-43.73,282.7,-7.73,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,46.6,301,Long Tail
BT-11440,Bobby Trafton,Consumer,Central,Illinois,Frankfort,2017-12-30,2014-06-04,2016-06-18,560,186.0,3.01,4,603.88,-77.53,150.97,-12.84,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,46.58,302,Long Tail
JF-15295,Jason Fortune-,Consumer,Central,Texas,Plano,2017-12-30,2014-03-14,2017-05-19,225,134.0,1.68,5,955.12,97.29,191.02,10.19,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,46.57,303,Long Tail
TC-21295,Toby Carlisle,Consumer,West,California,San Diego,2017-12-30,2014-10-14,2017-12-03,27,115.0,0.23,8,4266.81,606.37,533.35,14.21,Loyal Customer,3,190.49,988.2,-80.72,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,46.52,304,Long Tail
EH-13990,Erica Hackney,Consumer,Central,Texas,Houston,2017-12-30,2014-01-15,2016-11-20,405,223.0,1.82,6,825.95,150.38,137.66,18.21,Loyal Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,46.48,305,Long Tail
MY-18295,Muhammed Yedwab,Corporate,South,North Carolina,Durham,2017-12-30,2014-04-28,2017-10-20,71,95.0,0.75,11,4152.7,-371.71,377.52,-8.95,Loyal Customer,1,30.34,109.7,-72.34,Sharp Decline,40,Medium Risk,At Risk,0,1,Monitor and re-engage,46.38,306,Long Tail
SJ-20500,Shirley Jackson,Consumer,Central,Texas,Houston,2017-12-30,2014-08-31,2017-04-21,253,241.0,1.05,5,1318.78,68.1,263.76,5.16,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,46.24,307,Long Tail
HM-14860,Harry Marie,Corporate,West,Washington,Seattle,2017-12-30,2014-07-21,2017-12-28,2,99.0,0.02,10,8236.76,2437.98,823.68,29.6,Loyal Customer,2,463.91,20.07,2211.46,Growing,5,Healthy,Active,0,0,Maintain relationship,46.2,308,Long Tail
DL-13495,Dionis Lloyd,Corporate,West,California,Thousand Oaks,2017-12-30,2015-12-25,2017-10-15,76,90.0,0.84,8,3539.32,-52.79,442.42,-1.49,Loyal Customer,1,175.37,1885.51,-90.7,Sharp Decline,40,Medium Risk,At Risk,0,1,Monitor and re-engage,46.19,309,Long Tail
NB-18580,Nicole Brennan,Corporate,South,Louisiana,Bossier City,2017-12-30,2014-09-26,2014-10-22,1165,39.0,29.87,2,273.87,24.79,136.94,9.05,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,46.19,309,Long Tail
NC-18625,Noah Childs,Corporate,Central,Texas,Dallas,2017-12-30,2014-10-29,2017-06-09,204,179.0,1.14,5,1821.74,-359.02,364.35,-19.71,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,46.18,310,Long Tail
GP-14740,Guy Phonely,Corporate,East,Massachusetts,Leominster,2017-12-30,2014-04-06,2015-11-26,765,225.0,3.4,2,236.53,31.84,118.27,13.46,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,46.05,311,Long Tail
BD-11500,Bradley Drucker,Consumer,West,California,San Francisco,2017-12-30,2014-02-01,2017-11-25,35,232.0,0.15,6,4411.24,1142.12,735.21,25.89,Loyal Customer,1,369.98,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,46.02,312,Long Tail
JJ-15760,Joel Jenkins,Home Office,Central,Texas,Houston,2017-12-30,2015-10-05,2015-12-08,753,48.0,15.69,2,195.0,34.45,97.5,17.67,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,45.92,313,Long Tail
JK-15625,Jim Karlsson,Consumer,West,Washington,Seattle,2017-12-30,2014-05-31,2017-10-30,61,170.0,0.36,7,3760.03,750.95,537.15,19.97,Loyal Customer,1,911.82,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,45.8,314,Long Tail
PO-18850,Patrick O'Brill,Consumer,Central,Iowa,Burlington,2017-12-30,2014-11-02,2017-12-26,4,82.0,0.05,11,7473.83,38.48,679.44,0.51,Loyal Customer,3,595.63,4712.48,-87.36,Sharp Decline,25,Low Risk,Active,0,1,Light-touch nurture,45.76,315,Long Tail
MW-18235,Mitch Willingham,Corporate,West,California,San Francisco,2017-12-30,2014-05-21,2017-11-16,44,956.0,0.05,2,5253.88,1665.52,2626.94,31.7,Repeat Customer,1,1919.98,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,45.73,316,Long Tail
MM-17260,Magdelene Morse,Consumer,East,Delaware,Wilmington,2017-12-30,2014-05-28,2017-07-15,168,343.0,0.49,4,1314.02,178.4,328.51,13.58,Repeat Customer,0,0.0,336.99,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,45.59,317,Long Tail
JF-15490,Jeremy Farry,Consumer,West,Arizona,Tempe,2017-12-30,2014-10-19,2017-08-31,121,112.0,1.08,11,1082.92,-18.07,98.45,-1.67,Loyal Customer,0,0.0,19.12,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,45.57,318,Long Tail
AS-10045,Aaron Smayling,Corporate,West,California,Pasadena,2017-12-30,2014-07-27,2017-10-03,88,194.0,0.45,7,3050.69,-253.57,435.81,-8.31,Loyal Customer,1,171.29,1564.34,-89.05,Sharp Decline,45,Medium Risk,At Risk,0,1,Monitor and re-engage,45.56,319,Long Tail
AJ-10945,Ashley Jarboe,Consumer,West,Arizona,Chandler,2017-12-30,2014-03-03,2017-10-06,85,219.0,0.39,7,1839.24,521.14,262.75,28.33,Loyal Customer,1,9.34,638.73,-98.54,Sharp Decline,40,Medium Risk,At Risk,0,1,Monitor and re-engage,45.47,320,Long Tail
JD-15790,John Dryer,Consumer,Central,Texas,Coppell,2017-12-30,2015-04-02,2017-09-04,117,222.0,0.53,5,2152.35,-266.55,430.47,-12.38,Repeat Customer,0,0.0,40.1,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,45.4,321,Long Tail
CS-11845,Cari Sayre,Corporate,West,Washington,Seattle,2017-12-30,2014-12-14,2017-09-30,91,219.0,0.42,5,1278.95,185.38,255.79,14.49,Repeat Customer,0,0.0,183.59,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,45.34,322,Long Tail
JF-15565,Jill Fjeld,Consumer,South,North Carolina,Fayetteville,2017-12-30,2014-10-11,2017-11-06,54,112.0,0.48,8,4198.33,1073.21,524.79,25.56,Loyal Customer,1,831.37,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,45.19,323,Long Tail
KM-16375,Katherine Murray,Home Office,South,Arkansas,Springdale,2017-12-30,2014-07-20,2017-11-04,56,95.0,0.59,8,5620.19,973.79,702.52,17.33,Loyal Customer,1,4.3,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,45.17,324,Long Tail
HM-14980,Henry MacAllister,Consumer,West,Washington,Seattle,2017-12-30,2015-10-02,2017-04-27,247,143.0,1.73,4,736.28,117.28,184.07,15.93,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,45.08,325,Long Tail
JL-15835,John Lee,Consumer,South,Kentucky,Richmond,2017-12-30,2014-04-18,2017-12-09,21,60.0,0.35,11,9799.92,228.91,890.9,2.34,Loyal Customer,2,2051.09,2967.38,-30.88,Declining,15,Healthy,Active,0,1,Maintain relationship,45.04,326,Long Tail
LC-16885,Lena Creighton,Consumer,Central,Texas,Plano,2017-12-30,2014-04-25,2017-12-14,16,91.0,0.18,12,7663.13,1288.35,638.59,16.81,Loyal Customer,2,1107.35,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,44.89,327,Long Tail
JS-15940,Joni Sundaresam,Home Office,East,Ohio,Lancaster,2017-12-30,2014-05-03,2016-09-23,463,187.0,2.48,5,469.17,-327.93,93.83,-69.9,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,44.83,328,Long Tail
EM-14095,Eudokia Martin,Corporate,East,New York,New York City,2017-12-30,2015-08-07,2017-09-08,113,127.0,0.89,4,1041.04,240.24,260.26,23.08,Repeat Customer,0,0.0,65.12,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,44.66,329,Long Tail
LS-17200,Luke Schmidt,Corporate,West,Montana,Helena,2017-12-30,2014-10-18,2017-09-25,96,124.0,0.77,6,1010.26,244.2,168.38,24.17,Loyal Customer,0,0.0,213.3,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,44.55,330,Long Tail
MT-18070,Michelle Tran,Home Office,West,California,Los Angeles,2017-12-30,2014-09-25,2017-06-10,203,148.0,1.37,4,1319.45,-23.68,329.86,-1.79,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,44.52,331,Long Tail
SE-20110,Sanjit Engle,Consumer,West,California,Costa Mesa,2017-12-30,2014-04-11,2017-12-21,9,113.0,0.08,11,12209.44,2650.68,1109.95,21.71,Loyal Customer,2,207.31,5.95,3384.2,Growing,0,Healthy,Active,0,0,Maintain relationship,44.47,332,Long Tail
EJ-14155,Eva Jacobs,Consumer,West,Washington,Seattle,2017-12-30,2014-03-03,2017-11-03,57,287.0,0.2,5,2656.69,451.88,531.34,17.01,Repeat Customer,1,43.5,421.1,-89.67,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,44.42,333,Long Tail
SN-20710,Steve Nguyen,Home Office,Central,Illinois,Rockford,2017-12-30,2014-05-06,2017-10-12,79,105.0,0.75,7,3127.96,481.75,446.85,15.4,Loyal Customer,1,254.6,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,44.41,334,Long Tail
DM-12955,Dario Medina,Corporate,South,Tennessee,Nashville,2017-12-30,2014-09-30,2017-09-07,114,201.0,0.57,7,1322.03,108.76,188.86,8.23,Loyal Customer,0,0.0,81.57,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,44.38,335,Long Tail
HD-14785,Harold Dahlen,Home Office,East,Massachusetts,Cambridge,2017-12-30,2014-05-11,2015-11-22,769,140.0,5.49,3,251.36,-135.88,83.79,-54.06,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,44.3,336,Long Tail
GH-14485,Gene Hale,Corporate,Central,Texas,Richardson,2017-12-30,2015-10-08,2016-12-08,387,320.0,1.21,2,1361.24,-95.45,680.62,-7.01,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,44.29,337,Long Tail
JG-15160,James Galang,Consumer,West,California,Los Angeles,2017-12-30,2014-05-30,2017-12-29,1,116.0,0.01,11,6366.39,1415.67,578.76,22.24,Loyal Customer,1,695.94,97.84,611.3,Growing,5,Healthy,Active,0,0,Maintain relationship,44.27,338,Long Tail
EM-14140,Eugene Moren,Home Office,West,Arizona,Glendale,2017-12-30,2014-07-19,2017-11-12,48,91.0,0.53,6,4588.44,1319.37,764.74,28.75,Loyal Customer,1,972.08,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,44.22,339,Long Tail
KB-16405,Katrina Bavinger,Home Office,West,California,Apple Valley,2017-12-30,2015-11-20,2017-09-04,117,123.0,0.95,3,908.82,274.3,302.94,30.18,Repeat Customer,0,0.0,753.66,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,44.15,340,Long Tail
TB-21595,Troy Blackwell,Consumer,Central,Indiana,Columbus,2017-12-30,2014-02-18,2017-03-20,285,282.0,1.01,5,1387.56,-136.41,277.51,-9.83,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,44.12,341,Long Tail
AA-10645,Anna Andreadi,Consumer,West,California,San Diego,2017-12-30,2014-06-22,2017-11-05,55,109.0,0.5,6,5086.94,857.8,847.82,16.86,Loyal Customer,1,12.96,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,44.09,342,Long Tail
RW-19630,Rob Williams,Corporate,East,New York,New York City,2017-12-30,2014-06-28,2017-10-02,89,119.0,0.75,9,3279.75,698.83,364.42,21.31,Loyal Customer,1,65.99,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,44.06,343,Long Tail
MH-17620,Matt Hagelstein,Corporate,West,California,San Francisco,2017-12-30,2015-12-05,2017-07-28,155,180.0,0.86,4,1252.8,122.36,313.2,9.77,Repeat Customer,0,0.0,1170.56,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,43.98,344,Long Tail
SS-20875,Sung Shariari,Consumer,West,Washington,Redmond,2017-12-30,2014-12-14,2017-09-01,120,106.0,1.13,5,964.64,-75.59,192.93,-7.84,Repeat Customer,0,0.0,42.91,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,43.96,345,Long Tail
EM-13825,Elizabeth Moffitt,Corporate,Central,Texas,Dallas,2017-12-30,2014-12-02,2017-11-05,55,107.0,0.51,8,2339.6,682.55,292.45,29.17,Loyal Customer,1,492.77,1107.68,-55.51,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,43.95,346,Long Tail
AB-10015,Aaron Bergman,Consumer,Central,Oklahoma,Oklahoma City,2017-12-30,2014-02-18,2016-11-10,415,299.0,1.39,3,886.16,129.35,295.39,14.6,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,43.93,347,Long Tail
